order_id,customer_id,name,category,sub_category,city,date,region,unit_price,total_Sales,units_sold,discount_rate,profits,month,seasonality,mode_of_transaction ,marketting_id,inventory_level,revenue,employement_status,employee_id 
O1035,C1035,Sudha,Bakery,Biscuits,Dindigul,29-09-2015,East,20,1100,55,0.29,194,9,No festival,Offline,200196,1,781,unemployed,15
O1036,C1036,Ravi,Bakery,Cakes,Perambalur,29-09-2015,West,300,1200,4,0.26,169,9,No festival,Online,200196,1,888,unemployed,11
O1037,C1037,Surya,Oil & Masala,Spices,Madurai,29-09-2015,West,50,1150,23,0.3,187,9,No festival,Offline,200196,2,805,unemployed,2
O1038,C1038,Shah,Fruits & Veggies,Fresh Vegetables,Krishnagiri,29-09-2015,West,70,980,14,0.22,149,9,No festival,Offline,200196,3,764.4,unemployed,5
O1039,C1039,Adavan,Snacks,Cookies,Tenkasi,29-09-2015,West,30,1050,35,0.26,155,9,No festival,Offline,200196,1,777,employed,20
O1040,C1040,Mathew,Food Grains,Dals & Pulses,Ramanadhapuram,29-09-2015,East,900,900,1,0.22,135,9,No festival,Online,200196,5,702,employed,10
O1041,C1041,Ridhesh,Beverages,Soft Drinks,Ramanadhapuram,29-09-2015,West,20,1240,62,0.32,194,9,No festival,Offline,200196,1,843.2,employed,2
O1042,C1042,Ram,Oil & Masala,Edible Oil & Ghee,Krishnagiri,29-09-2015,East,800,1600,2,0.23,126,9,No festival,Online,200196,2,1232,employed,3
O1043,C1043,Roshan,Bakery,Cakes,Cumbum,29-09-2015,East,300,900,3,0.34,198,9,No festival,Offline,200196,1,594,employed,5
O1044,C1044,Sheeba,"Eggs, Meat & Fish",Fish,Theni,29-09-2015,East,600,1200,2,0.24,178,9,No festival,Online,200196,4,912,unemployed,16
O1045,C1045,Malik,Oil & Masala,Spices,Trichy,29-09-2015,West,50,1050,21,0.16,109,9,No festival,Online,200196,2,882,employed,17
O1046,C1046,Verma,Food Grains,Atta & Flour,Karur,29-09-2015,West,40,1080,27,0.11,176,9,No festival,Online,200196,5,961.2,unemployed,13
O1047,C1047,Akash,Bakery,Breads & Buns,Viluppuram,29-09-2015,East,30,1140,38,0.26,144,9,No festival,Offline,200196,1,843.6,employed,5
O1048,C1048,Jonas,Food Grains,Rice,Nagercoil,29-09-2015,East,800,1600,2,0.19,128,9,No festival,Online,200196,5,1296,unemployed,4
O1049,C1049,Arvind,Fruits & Veggies,Organic Fruits,Pudukottai,29-09-2015,East,300,1200,4,0.27,152,9,No festival,Offline,200196,3,876,unemployed,3
O1050,C1050,Komal,Bakery,Biscuits,Karur,29-09-2015,East,20,1320,66,0.3,102,9,No festival,Offline,200196,1,924,unemployed,13
O1051,C1051,Malik,Bakery,Biscuits,Salem,29-09-2015,West,20,1160,58,0.24,129,9,No festival,Online,200196,1,881.6,employed,3
O1052,C1052,James,Food Grains,Atta & Flour,Virudhunagar,30-09-2015,West,40,1160,29,0.31,178,9,No festival,Online,200196,5,800.4,unemployed,1
O1053,C1053,Sundar,Snacks,Noodles,Karur,30-09-2015,East,100,1300,13,0.25,141,9,No festival,Online,200196,1,975,employed,2
O1054,C1054,Ganesh,Fruits & Veggies,Organic Fruits,Bodi,30-09-2015,South,300,1200,4,0.14,161,9,No festival,Online,200196,3,1032,unemployed,10
O1055,C1055,Sheeba,Snacks,Noodles,Namakkal,30-09-2015,East,100,1100,11,0.31,184,9,No festival,Offline,200196,1,759,unemployed,5
O1056,C1056,Malik,"Eggs, Meat & Fish",Fish,Bodi,30-09-2015,South,600,1200,2,0.27,170,9,No festival,Offline,200196,4,876,employed,1
O1057,C1057,Verma,Snacks,Noodles,Krishnagiri,30-09-2015,East,100,1100,11,0.25,146,9,No festival,Online,200196,1,825,unemployed,2
O1058,C1058,James,Oil & Masala,Masalas,Ooty,01-10-2015,West,50,1250,25,0.18,192,10,No festival,Offline,200196,2,1025,employed,10
O1059,C1059,Vidya,Fruits & Veggies,Organic Vegetables,Madurai,02-10-2015,West,200,1200,6,0.22,144,10,No festival,Offline,200196,3,936,unemployed,4
O1060,C1060,Malik,"Eggs, Meat & Fish",Mutton,Vellore,02-10-2015,West,400,1200,3,0.16,137,10,No festival,Online,200196,4,1008,unemployed,20
O1061,C1061,Sheeba,Snacks,Cookies,Perambalur,02-10-2015,West,30,1110,37,0.33,117,10,No festival,Offline,200196,1,743.7,employed,6
O1062,C1062,Arvind,"Eggs, Meat & Fish",Mutton,Vellore,02-10-2015,West,400,1200,3,0.21,165,10,No festival,Online,200196,4,948,unemployed,2
O1063,C1063,Krithika,Oil & Masala,Masalas,Tirunelveli,02-10-2015,West,50,1250,25,0.27,148,10,No festival,Offline,200196,2,912.5,employed,11
O1064,C1064,Ganesh,Fruits & Veggies,Fresh Vegetables,Krishnagiri,02-10-2015,West,70,1120,16,0.35,124,10,No festival,Online,200196,3,728,unemployed,2
O1065,C1065,Verma,Oil & Masala,Edible Oil & Ghee,Namakkal,02-10-2015,West,800,1600,2,0.22,117,10,No festival,Online,200196,2,1248,employed,13
O1066,C1066,Shah,Oil & Masala,Masalas,Cumbum,03-10-2015,East,50,1100,22,0.16,192,10,No festival,Offline,200196,2,924,unemployed,6
O1067,C1067,Malik,Bakery,Biscuits,Viluppuram,03-10-2015,Central,20,1200,60,0.3,153,10,No festival,Online,200196,1,840,employed,18
O1068,C1068,Arvind,Snacks,Chocolates,Krishnagiri,03-10-2015,Central,10,1090,109,0.22,180,10,No festival,Offline,200196,1,850.2,employed,1
O1069,C1069,Jonas,"Eggs, Meat & Fish",Chicken,Perambalur,03-10-2015,East,200,1200,6,0.18,111,10,No festival,Online,200196,4,984,employed,6
O1070,C1070,James,"Eggs, Meat & Fish",Chicken,Vellore,03-10-2015,Central,200,1200,6,0.3,118,10,No festival,Online,200196,4,840,employed,12
O1071,C1071,Sheeba,"Eggs, Meat & Fish",Chicken,Tenkasi,03-10-2015,South,200,1000,5,0.3,146,10,No festival,Online,200196,4,700,unemployed,15
O1072,C1072,Sudeep,Oil & Masala,Edible Oil & Ghee,Trichy,03-10-2015,Central,800,800,1,0.1,149,10,No festival,Offline,200196,2,720,unemployed,3
O1073,C1073,Shah,Beverages,Soft Drinks,Dindigul,03-10-2015,East,20,1100,55,0.29,160,10,No festival,Online,200196,1,781,unemployed,4
O1074,C1074,Ridhesh,Beverages,Health Drinks,Dharmapuri,03-10-2015,Central,100,1300,13,0.2,176,10,No festival,Online,200196,1,1040,unemployed,11
O1075,C1075,Ram,"Eggs, Meat & Fish",Chicken,Namakkal,03-10-2015,South,200,1200,6,0.14,191,10,No festival,Offline,200196,4,1032,unemployed,20
O1076,C1076,Komal,Bakery,Biscuits,Pudukottai,03-10-2015,West,20,1260,63,0.25,118,10,No festival,Online,200196,1,945,employed,11
O1077,C1077,Veronica,Fruits & Veggies,Fresh Fruits,Trichy,03-10-2015,West,190,1140,6,0.11,117,10,No festival,Offline,200196,3,1014.6,unemployed,12
O1078,C1078,Akash,Food Grains,Atta & Flour,Trichy,03-10-2015,Central,40,1160,29,0.23,124,10,No festival,Online,200196,5,893.2,employed,14
O1079,C1079,Haseena,Beverages,Health Drinks,Coimbatore,04-10-2015,West,100,1000,10,0.27,150,10,No festival,Offline,200196,1,730,employed,20
O1080,C1080,Ganesh,Food Grains,Rice,Dindigul,04-10-2015,West,800,800,1,0.12,104,10,No festival,Online,200196,5,704,unemployed,9
O1081,C1081,Yusuf,Snacks,Cookies,Dharmapuri,04-10-2015,West,30,1260,42,0.26,157,10,No festival,Online,200196,1,932.4,unemployed,8
O1082,C1082,Jackson,Snacks,Cookies,Vellore,04-10-2015,East,30,1170,39,0.11,162,10,No festival,Offline,200196,1,1041.3,unemployed,20
O1083,C1083,Harish,Bakery,Breads & Buns,Coimbatore,05-10-2015,East,30,1020,34,0.2,179,10,No festival,Offline,200196,1,816,unemployed,18
O1084,C1084,Aditi,Food Grains,Organic Staples,Salem,05-10-2015,West,100,1200,12,0.13,196,10,No festival,Online,200196,5,1044,employed,18
O1085,C1085,Shah,Bakery,Cakes,Karur,06-10-2015,West,300,1200,4,0.25,183,10,No festival,Offline,200196,1,900,unemployed,1
O1086,C1086,Kumar,"Eggs, Meat & Fish",Mutton,Karur,06-10-2015,East,400,1200,3,0.12,119,10,No festival,Online,200196,4,1056,unemployed,2
O1087,C1087,Muneer,Snacks,Noodles,Coimbatore,06-10-2015,Central,100,1200,12,0.24,173,10,No festival,Online,200196,1,912,employed,4
O1088,C1088,Harish,Fruits & Veggies,Fresh Vegetables,Tirunelveli,06-10-2015,Central,70,1330,19,0.34,118,10,No festival,Offline,200196,3,877.8,employed,14
O1089,C1089,Krithika,"Eggs, Meat & Fish",Fish,Bodi,07-10-2015,East,600,1200,2,0.23,170,10,No festival,Online,200196,4,924,employed,19
O1090,C1090,Amy,Bakery,Cakes,Coimbatore,07-10-2015,Central,300,1200,4,0.29,165,10,No festival,Online,200196,1,852,employed,14
O1091,C1091,Aditi,Bakery,Breads & Buns,Theni,08-10-2015,South,30,1260,42,0.19,173,10,No festival,Online,200196,1,1020.6,unemployed,8
O1092,C1092,Sundar,Beverages,Soft Drinks,Dindigul,09-10-2015,West,20,1280,64,0.12,126,10,No festival,Online,200196,1,1126.4,employed,11
O1093,C1093,Hafiz,Bakery,Breads & Buns,Nagercoil,09-10-2015,West,30,1050,35,0.17,188,10,No festival,Online,200196,1,871.5,employed,12
O1094,C1094,Kumar,Snacks,Chocolates,Virudhunagar,09-10-2015,South,10,1320,132,0.3,185,10,No festival,Online,200196,1,924,unemployed,1
O1095,C1095,Adavan,Beverages,Health Drinks,Kanyakumari,10-10-2015,East,100,1300,13,0.24,181,10,No festival,Offline,200196,1,988,employed,17
O1096,C1096,Surya,Fruits & Veggies,Fresh Vegetables,Bodi,10-10-2015,West,70,1190,17,0.18,120,10,No festival,Online,200196,3,975.8,unemployed,3
O1097,C1097,Harish,"Eggs, Meat & Fish",Mutton,Chennai,10-10-2015,Central,400,1200,3,0.32,167,10,No festival,Online,200196,4,816,employed,8
O1098,C1098,Arvind,Food Grains,Rice,Tenkasi,10-10-2015,West,800,0,0,0.25,178,10,No festival,Offline,200196,5,0,employed,13
O1099,C1099,Amrish,Snacks,Cookies,Karur,10-10-2015,East,30,1350,45,0.2,135,10,No festival,Offline,200196,1,1080,employed,14
O1100,C1100,Alan,Bakery,Biscuits,Viluppuram,10-10-2015,Central,20,1320,66,0.2,138,10,No festival,Online,200196,1,1056,unemployed,1
O1101,C1101,Vinne,Bakery,Biscuits,Nagercoil,10-10-2015,West,20,1160,58,0.1,145,10,No festival,Online,200196,1,1044,unemployed,20
O1102,C1102,Aditi,Fruits & Veggies,Organic Vegetables,Tenkasi,10-10-2015,Central,200,1200,6,0.35,133,10,No festival,Offline,200196,3,780,unemployed,11
O1103,C1103,Roshan,"Eggs, Meat & Fish",Mutton,Theni,10-10-2015,West,400,1200,3,0.16,130,10,No festival,Online,200196,4,1008,employed,9
O1104,C1104,Akash,Fruits & Veggies,Fresh Vegetables,Kanyakumari,10-10-2015,Central,70,1050,15,0.25,159,10,No festival,Online,200196,3,787.5,employed,14
O1105,C1105,Aditi,Food Grains,Rice,Tenkasi,11-10-2015,West,800,1600,2,0.33,139,10,No festival,Offline,200196,5,1072,unemployed,15
O1106,C1106,Verma,"Eggs, Meat & Fish",Eggs,Pudukottai,11-10-2015,West,6,1140,190,0.29,192,10,No festival,Online,200196,4,809.4,unemployed,13
O1107,C1107,Alan,Food Grains,Organic Staples,Karur,11-10-2015,East,100,1100,11,0.26,180,10,No festival,Offline,200196,5,814,employed,7
O1108,C1108,Haseena,Snacks,Cookies,Kanyakumari,11-10-2015,South,30,1140,38,0.24,153,10,No festival,Online,200196,1,866.4,unemployed,16
O1109,C1109,Ram,"Eggs, Meat & Fish",Fish,Tirunelveli,11-10-2015,West,600,1200,2,0.17,138,10,No festival,Online,200196,4,996,unemployed,13
O1110,C1110,Komal,Beverages,Health Drinks,Salem,11-10-2015,South,100,1000,10,0.13,150,10,No festival,Offline,200196,1,870,employed,19
O1111,C1111,Sheeba,"Eggs, Meat & Fish",Eggs,Theni,11-10-2015,East,6,1284,214,0.33,137,10,No festival,Online,200196,4,860.28,unemployed,9
O1112,C1112,Kumar,Bakery,Cakes,Perambalur,11-10-2015,West,300,1200,4,0.31,136,10,No festival,Offline,200196,1,828,unemployed,8
O1113,C1113,Amrish,Oil & Masala,Spices,Viluppuram,11-10-2015,West,50,1300,26,0.3,150,10,No festival,Offline,200196,2,910,unemployed,20
O1114,C1114,Vince,Oil & Masala,Masalas,Dindigul,13-10-2015,South,50,1050,21,0.14,102,10,No festival,Online,200196,2,903,employed,18
O1115,C1115,Veena,Oil & Masala,Spices,Tenkasi,13-10-2015,South,50,1200,24,0.25,105,10,No festival,Offline,200196,2,900,unemployed,11
O1116,C1116,Willams,"Eggs, Meat & Fish",Eggs,Kanyakumari,13-10-2015,East,6,1230,205,0.25,121,10,No festival,Offline,200196,4,922.5,employed,17
O1117,C1117,Akash,Bakery,Cakes,Trichy,13-10-2015,South,300,1200,4,0.24,192,10,No festival,Online,200196,1,912,employed,1
O1118,C1118,Vince,Fruits & Veggies,Fresh Fruits,Bodi,13-10-2015,West,190,1330,7,0.34,199,10,No festival,Offline,200196,3,877.8,employed,10
O1119,C1119,Krithika,Bakery,Biscuits,Trichy,13-10-2015,East,20,1160,58,0.21,169,10,No festival,Offline,200196,1,916.4,unemployed,15
O1120,C1120,Ram,"Eggs, Meat & Fish",Eggs,Pudukottai,13-10-2015,West,6,1134,189,0.16,154,10,No festival,Offline,200196,4,952.56,employed,15
O1121,C1121,Arutra,"Eggs, Meat & Fish",Chicken,Karur,13-10-2015,East,200,1000,5,0.33,163,10,No festival,Online,200196,4,670,unemployed,12
O1122,C1122,Arutra,Bakery,Breads & Buns,Virudhunagar,13-10-2015,West,30,1200,40,0.24,147,10,No festival,Offline,200196,1,912,unemployed,11
O1123,C1123,Jackson,Beverages,Health Drinks,Salem,13-10-2015,South,100,1100,11,0.15,158,10,No festival,Online,200196,1,935,unemployed,8
O1124,C1124,Yadav,"Eggs, Meat & Fish",Fish,Cumbum,13-10-2015,West,600,1200,2,0.27,168,10,No festival,Offline,200196,4,876,unemployed,16
O1125,C1125,Esther,Snacks,Noodles,Salem,14-10-2015,East,100,1300,13,0.31,176,10,No festival,Online,200196,1,897,employed,11
O1126,C1126,Veronica,Beverages,Health Drinks,Vellore,14-10-2015,East,100,1200,12,0.33,115,10,No festival,Online,200196,1,804,employed,4
O1127,C1127,Aditi,Oil & Masala,Masalas,Cumbum,14-10-2015,Central,50,1150,23,0.1,138,10,No festival,Offline,200196,2,1035,unemployed,8
O1128,C1128,Mathew,Food Grains,Organic Staples,Dindigul,14-10-2015,East,100,1100,11,0.35,147,10,No festival,Online,200196,5,715,employed,19
O1129,C1129,Ramesh,"Eggs, Meat & Fish",Eggs,Namakkal,14-10-2015,East,6,1110,185,0.31,109,10,No festival,Offline,200196,4,765.9,employed,15
O1130,C1130,Sabeela,Bakery,Cakes,Nagercoil,14-10-2015,Central,300,1200,4,0.1,148,10,No festival,Offline,200196,1,1080,unemployed,1
O1131,C1131,Ravi,Bakery,Cakes,Dindigul,14-10-2015,Central,300,900,3,0.34,152,10,No festival,Online,200196,1,594,employed,19
O1132,C1132,Shree,Oil & Masala,Edible Oil & Ghee,Perambalur,14-10-2015,East,800,800,1,0.24,131,10,No festival,Offline,200196,2,608,employed,15
O1133,C1133,Sharon,Food Grains,Organic Staples,Kanyakumari,14-10-2015,Central,100,1100,11,0.22,139,10,No festival,Offline,200196,5,858,unemployed,15
O1134,C1134,Harish,"Eggs, Meat & Fish",Fish,Bodi,14-10-2015,Central,600,1200,2,0.19,169,10,No festival,Online,200196,4,972,unemployed,16
O1135,C1135,Sheeba,Snacks,Noodles,Salem,15-10-2015,South,100,1300,13,0.19,105,10,No festival,Online,200196,1,1053,employed,20
O1136,C1136,Yusuf,Bakery,Breads & Buns,Cumbum,15-10-2015,East,30,1200,40,0.27,177,10,No festival,Online,200196,1,876,employed,18
O1137,C1137,Malik,Oil & Masala,Masalas,Krishnagiri,15-10-2015,East,50,1250,25,0.16,149,10,No festival,Online,200196,2,1050,unemployed,12
O1138,C1138,Shree,Oil & Masala,Masalas,Bodi,16-10-2015,West,50,1050,21,0.14,191,10,No festival,Offline,200196,2,903,unemployed,8
O1139,C1139,Roshan,Fruits & Veggies,Fresh Vegetables,Theni,16-10-2015,West,70,1260,18,0.28,114,10,No festival,Online,200196,3,907.2,unemployed,17
O1140,C1140,Sheeba,"Eggs, Meat & Fish",Chicken,Salem,17-10-2015,Central,200,1200,6,0.27,144,10,No festival,Offline,200196,4,876,unemployed,12
O1141,C1141,Suresh,Fruits & Veggies,Organic Vegetables,Ooty,17-10-2015,Central,200,1000,5,0.32,188,10,No festival,Offline,200196,3,680,employed,16
O1142,C1142,Adavan,Snacks,Chocolates,Dindigul,17-10-2015,Central,10,1060,106,0.34,159,10,No festival,Online,200196,1,699.6,employed,13
O1143,C1143,Amy,Bakery,Biscuits,Dharmapuri,18-10-2015,South,20,1260,63,0.23,130,10,No festival,Online,200196,1,970.2,employed,20
O1144,C1144,Krithika,Beverages,Health Drinks,Virudhunagar,18-10-2015,West,100,1300,13,0.29,190,10,No festival,Offline,200196,1,923,employed,11
O1145,C1145,Vince,Fruits & Veggies,Fresh Vegetables,Cumbum,18-10-2015,East,70,1120,16,0.14,115,10,No festival,Online,200196,3,963.2,employed,4
O1146,C1146,Jackson,Food Grains,Organic Staples,Coimbatore,18-10-2015,South,100,1200,12,0.25,175,10,No festival,Offline,200196,5,900,unemployed,19
O1147,C1147,James,"Eggs, Meat & Fish",Eggs,Salem,18-10-2015,East,6,1158,193,0.2,184,10,No festival,Online,200196,4,926.4,unemployed,14
O1148,C1148,Malik,Snacks,Cookies,Salem,18-10-2015,South,30,1170,39,0.14,115,10,No festival,Online,200196,1,1006.2,employed,15
O1149,C1149,Mathew,Bakery,Breads & Buns,Namakkal,18-10-2015,East,30,1140,38,0.13,130,10,No festival,Offline,200196,1,991.8,employed,18
O1150,C1150,Sudha,Bakery,Breads & Buns,Karur,18-10-2015,West,30,1290,43,0.15,156,10,No festival,Offline,200196,1,1096.5,unemployed,11
O1151,C1151,Vince,Fruits & Veggies,Organic Fruits,Tenkasi,18-10-2015,South,300,1200,4,0.15,150,10,No festival,Offline,200196,3,1020,unemployed,7
O1152,C1152,Ganesh,Snacks,Noodles,Chennai,19-10-2015,West,100,1200,12,0.11,181,10,No festival,Online,200196,1,1068,unemployed,7
O1153,C1153,Shree,Snacks,Noodles,Krishnagiri,19-10-2015,West,100,1000,10,0.23,172,10,No festival,Offline,200196,1,770,unemployed,18
O1154,C1154,Aditi,Beverages,Health Drinks,Viluppuram,19-10-2015,West,100,1200,12,0.17,102,10,No festival,Offline,200196,1,996,employed,8
O1155,C1155,Ganesh,Fruits & Veggies,Fresh Vegetables,Theni,19-10-2015,West,70,1190,17,0.15,151,10,No festival,Online,200196,3,1011.5,unemployed,9
O1156,C1156,Roshan,"Eggs, Meat & Fish",Fish,Cumbum,19-10-2015,West,600,1200,2,0.13,106,10,No festival,Offline,200196,4,1044,employed,3
O1157,C1157,Veena,"Eggs, Meat & Fish",Mutton,Bodi,19-10-2015,West,400,1200,3,0.19,170,10,No festival,Online,200196,4,972,employed,19
O1158,C1158,Shree,Oil & Masala,Edible Oil & Ghee,Tirunelveli,19-10-2015,West,800,1600,2,0.15,150,10,No festival,Offline,200196,2,1360,unemployed,15
O1159,C1159,Alan,Fruits & Veggies,Fresh Fruits,Viluppuram,20-10-2015,Central,190,1140,6,0.35,149,10,No festival,Online,200196,3,741,unemployed,17
O1160,C1160,Arvind,Fruits & Veggies,Fresh Vegetables,Dharmapuri,20-10-2015,South,70,1050,15,0.2,143,10,No festival,Offline,200196,3,840,employed,16
O1161,C1161,Roshan,"Eggs, Meat & Fish",Mutton,Trichy,20-10-2015,Central,400,1200,3,0.15,146,10,No festival,Offline,200196,4,1020,unemployed,2
O1162,C1162,Ganesh,Snacks,Cookies,Perambalur,20-10-2015,Central,30,1290,43,0.21,119,10,No festival,Offline,200196,1,1019.1,unemployed,9
O1163,C1163,Surya,Bakery,Cakes,Vellore,20-10-2015,South,300,1200,4,0.18,184,10,No festival,Online,200196,1,984,employed,18
O1164,C1164,Arvind,Beverages,Soft Drinks,Trichy,20-10-2015,Central,20,1080,54,0.25,162,10,No festival,Online,200196,1,810,unemployed,9
O1165,C1165,Ridhesh,Snacks,Chocolates,Vellore,20-10-2015,Central,10,1070,107,0.12,167,10,No festival,Offline,200196,1,941.6,employed,15
O1166,C1166,Suresh,Fruits & Veggies,Organic Vegetables,Nagercoil,20-10-2015,Central,200,1000,5,0.31,122,10,No festival,Online,200196,3,690,unemployed,1
O1167,C1167,Jackson,Snacks,Noodles,Ramanadhapuram,21-10-2015,South,100,1200,12,0.21,161,10,No festival,Online,200196,1,948,unemployed,12
O1168,C1168,Krithika,Snacks,Noodles,Dharmapuri,21-10-2015,West,100,1200,12,0.22,146,10,No festival,Online,200196,1,936,employed,19
O1169,C1169,Haseena,Beverages,Health Drinks,Virudhunagar,21-10-2015,South,100,1100,11,0.33,134,10,No festival,Online,200196,1,737,unemployed,20
O1170,C1170,Shree,Bakery,Breads & Buns,Ooty,21-10-2015,East,30,1230,41,0.25,106,10,No festival,Online,200196,1,922.5,unemployed,3
O1171,C1171,Amy,Beverages,Health Drinks,Salem,21-10-2015,East,100,1200,12,0.15,133,10,No festival,Offline,200196,1,1020,unemployed,17
O1172,C1172,Kumar,Oil & Masala,Spices,Chennai,21-10-2015,South,50,1300,26,0.3,134,10,No festival,Online,200196,2,910,employed,12
O1173,C1173,Sheeba,Bakery,Biscuits,Dharmapuri,22-10-2015,South,20,1320,66,0.23,147,10,No festival,Online,200196,1,1016.4,unemployed,11
O1174,C1174,Ridhesh,Food Grains,Organic Staples,Theni,22-10-2015,East,100,1300,13,0.27,155,10,No festival,Online,200196,5,949,unemployed,7
O1175,C1175,Muneer,Snacks,Noodles,Perambalur,24-10-2015,West,100,1000,10,0.19,116,10,No festival,Offline,200196,1,810,employed,16
O1176,C1176,Roshan,Fruits & Veggies,Organic Fruits,Vellore,24-10-2015,South,300,1200,4,0.33,122,10,No festival,Online,200196,3,804,unemployed,6
O1177,C1177,Haseena,Food Grains,Rice,Ramanadhapuram,24-10-2015,South,800,800,1,0.26,174,10,No festival,Offline,200196,5,592,employed,17
O1178,C1178,Sabeela,Bakery,Breads & Buns,Kanyakumari,25-10-2015,East,30,1320,44,0.17,196,10,No festival,Online,200196,1,1095.6,unemployed,5
O1179,C1179,Yusuf,Beverages,Health Drinks,Namakkal,25-10-2015,East,100,1000,10,0.22,196,10,No festival,Online,200196,1,780,unemployed,12
O1180,C1180,Jackson,Food Grains,Rice,Namakkal,25-10-2015,West,800,800,1,0.25,137,10,No festival,Online,200196,5,600,unemployed,2
O1181,C1181,Amrish,Snacks,Noodles,Coimbatore,26-10-2015,West,100,1100,11,0.25,128,10,No festival,Online,200196,1,825,employed,4
O1182,C1182,Mathew,Beverages,Health Drinks,Virudhunagar,26-10-2015,West,100,1000,10,0.26,159,10,No festival,Online,200196,1,740,unemployed,1
O1183,C1183,Harish,Food Grains,Organic Staples,Virudhunagar,27-10-2015,South,100,1300,13,0.33,124,10,No festival,Online,200196,5,871,unemployed,19
O1184,C1184,Suresh,Food Grains,Organic Staples,Ooty,27-10-2015,South,100,1200,12,0.1,163,10,No festival,Online,200196,5,1080,employed,17
O1185,C1185,Yusuf,Snacks,Chocolates,Kanyakumari,28-10-2015,Central,10,1110,111,0.18,108,10,No festival,Online,200196,1,910.2,employed,13
O1186,C1186,Sudeep,"Eggs, Meat & Fish",Eggs,Virudhunagar,28-10-2015,West,6,1176,196,0.19,127,10,No festival,Offline,200196,4,952.56,unemployed,2
